eta,f,f_linha,f_duas_linhas
7.4100000000e+00,5.6892199186e+00,9.9997618524e-01,7.1530831656e-05
7.4110000000e+00,5.6902198948e+00,9.9997625667e-01,7.1327625641e-05
7.4120000000e+00,5.6912198711e+00,9.9997632790e-01,7.1124961336e-05
7.4130000000e+00,5.6922198474e+00,9.9997639892e-01,7.0922837403e-05
7.4140000000e+00,5.6932198239e+00,9.9997646975e-01,7.0721252509e-05
7.4150000000e+00,5.6942198004e+00,9.9997654037e-01,7.0520205323e-05
7.4160000000e+00,5.6952197769e+00,9.9997661079e-01,7.0319694517e-05
7.4170000000e+00,5.6962197536e+00,9.9997668101e-01,7.0119718767e-05
7.4180000000e+00,5.6972197303e+00,9.9997675103e-01,6.9920276750e-05
7.4190000000e+00,5.6982197071e+00,9.9997682085e-01,6.9721367148e-05
7.4200000000e+00,5.6992196840e+00,9.9997689047e-01,6.9522988644e-05
7.4210000000e+00,5.7002196609e+00,9.9997695989e-01,6.9325139925e-05
7.4220000000e+00,5.7012196379e+00,9.9997702912e-01,6.9127819682e-05
7.4230000000e+00,5.7022196149e+00,9.9997709815e-01,6.8931026607e-05
7.4240000000e+00,5.7032195921e+00,9.9997716698e-01,6.8734759396e-05
7.4250000000e+00,5.7042195693e+00,9.9997723562e-01,6.8539016747e-05
7.4260000000e+00,5.7052195465e+00,9.9997730406e-01,6.8343797363e-05
7.4270000000e+00,5.7062195239e+00,9.9997737231e-01,6.8149099947e-05
7.4280000000e+00,5.7072195013e+00,9.9997744036e-01,6.7954923208e-05
7.4290000000e+00,5.7082194788e+00,9.9997750822e-01,6.7761265855e-05
7.4300000000e+00,5.7092194563e+00,9.9997757588e-01,6.7568126602e-05
7.4310000000e+00,5.7102194339e+00,9.9997764335e-01,6.7375504164e-05
7.4320000000e+00,5.7112194116e+00,9.9997771063e-01,6.7183397262e-05
7.4330000000e+00,5.7122193893e+00,9.9997777772e-01,6.6991804616e-05
7.4340000000e+00,5.7132193671e+00,9.9997784462e-01,6.6800724952e-05
7.4350000000e+00,5.7142193450e+00,9.9997791132e-01,6.6610156997e-05
7.4360000000e+00,5.7152193230e+00,9.9997797784e-01,6.6420099482e-05
7.4370000000e+00,5.7162193010e+00,9.9997804416e-01,6.6230551139e-05
7.4380000000e+00,5.7172192791e+00,9.9997811030e-01,6.6041510706e-05
7.4390000000e+00,5.7182192572e+00,9.9997817624e-01,6.5852976921e-05
7.4400000000e+00,5.7192192354e+00,9.9997824200e-01,6.5664948526e-05
7.4410000000e+00,5.7202192137e+00,9.9997830757e-01,6.5477424266e-05
7.4420000000e+00,5.7212191920e+00,9.9997837296e-01,6.5290402889e-05
7.4430000000e+00,5.7222191704e+00,9.9997843816e-01,6.5103883144e-05
7.4440000000e+00,5.7232191489e+00,9.9997850317e-01,6.4917863786e-05
7.4450000000e+00,5.7242191274e+00,9.9997856799e-01,6.4732343569e-05
7.4460000000e+00,5.7252191060e+00,9.9997863263e-01,6.4547321253e-05
7.4470000000e+00,5.7262190847e+00,9.9997869709e-01,6.4362795600e-05
7.4480000000e+00,5.7272190634e+00,9.9997876136e-01,6.4178765373e-05
7.4490000000e+00,5.7282190422e+00,9.9997882544e-01,6.3995229341e-05
7.4500000000e+00,5.7292190211e+00,9.9997888935e-01,6.3812186272e-05
7.4510000000e+00,5.7302190000e+00,9.9997895307e-01,6.3629634941e-05
7.4520000000e+00,5.7312189790e+00,9.9997901661e-01,6.3447574122e-05
7.4530000000e+00,5.7322189580e+00,9.9997907996e-01,6.3266002593e-05
7.4540000000e+00,5.7332189371e+00,9.9997914314e-01,6.3084919136e-05
7.4550000000e+00,5.7342189163e+00,9.9997920613e-01,6.2904322535e-05
7.4560000000e+00,5.7352188956e+00,9.9997926895e-01,6.2724211576e-05
7.4570000000e+00,5.7362188749e+00,9.9997933158e-01,6.2544585049e-05
7.4580000000e+00,5.7372188542e+00,9.9997939404e-01,6.2365441745e-05
7.4590000000e+00,5.7382188336e+00,9.9997945631e-01,6.2186780459e-05
7.4600000000e+00,5.7392188131e+00,9.9997951841e-01,6.2008599989e-05
7.4610000000e+00,5.7402187927e+00,9.9997958033e-01,6.1830899136e-05
7.4620000000e+00,5.7412187723e+00,9.9997964207e-01,6.1653676702e-05
7.4630000000e+00,5.7422187520e+00,9.9997970364e-01,6.1476931492e-05
7.4640000000e+00,5.7432187317e+00,9.9997976503e-01,6.1300662316e-05
7.4650000000e+00,5.7442187115e+00,9.9997982624e-01,6.1124867984e-05
7.4660000000e+00,5.7452186914e+00,9.9997988728e-01,6.0949547311e-05
7.4670000000e+00,5.7462186713e+00,9.9997994814e-01,6.0774699112e-05
7.4680000000e+00,5.7472186512e+00,9.9998000883e-01,6.0600322207e-05
7.4690000000e+00,5.7482186313e+00,9.9998006934e-01,6.0426415418e-05
7.4700000000e+00,5.7492186114e+00,9.9998012968e-01,6.0252977569e-05
7.4710000000e+00,5.7502185915e+00,9.9998018985e-01,6.0080007487e-05
7.4720000000e+00,5.7512185718e+00,9.9998024984e-01,5.9907504003e-05
7.4730000000e+00,5.7522185520e+00,9.9998030966e-01,5.9735465949e-05
7.4740000000e+00,5.7532185324e+00,9.9998036931e-01,5.9563892160e-05
7.4750000000e+00,5.7542185128e+00,9.9998042879e-01,5.9392781474e-05
7.4760000000e+00,5.7552184932e+00,9.9998048810e-01,5.9222132731e-05
7.4770000000e+00,5.7562184738e+00,9.9998054723e-01,5.9051944775e-05
7.4780000000e+00,5.7572184543e+00,9.9998060620e-01,5.8882216451e-05
7.4790000000e+00,5.7582184350e+00,9.9998066500e-01,5.8712946608e-05
7.4800000000e+00,5.7592184157e+00,9.9998072363e-01,5.8544134097e-05
7.4810000000e+00,5.7602183964e+00,9.9998078209e-01,5.8375777771e-05
7.4820000000e+00,5.7612183772e+00,9.9998084038e-01,5.8207876487e-05
7.4830000000e+00,5.7622183581e+00,9.9998089850e-01,5.8040429104e-05
7.4840000000e+00,5.7632183390e+00,9.9998095646e-01,5.7873434482e-05
7.4850000000e+00,5.7642183200e+00,9.9998101425e-01,5.7706891486e-05
7.4860000000e+00,5.7652183011e+00,9.9998107187e-01,5.7540798984e-05
7.4870000000e+00,5.7662182822e+00,9.9998112933e-01,5.7375155843e-05
7.4880000000e+00,5.7672182633e+00,9.9998118662e-01,5.7209960935e-05
7.4890000000e+00,5.7682182445e+00,9.9998124375e-01,5.7045213136e-05
7.4900000000e+00,5.7692182258e+00,9.9998130071e-01,5.6880911322e-05
7.4910000000e+00,5.7702182071e+00,9.9998135751e-01,5.6717054373e-05
7.4920000000e+00,5.7712181885e+00,9.9998141415e-01,5.6553641170e-05
7.4930000000e+00,5.7722181700e+00,9.9998147062e-01,5.6390670599e-05
7.4940000000e+00,5.7732181515e+00,9.9998152693e-01,5.6228141546e-05
7.4950000000e+00,5.7742181330e+00,9.9998158308e-01,5.6066052902e-05
7.4960000000e+00,5.7752181146e+00,9.9998163906e-01,5.5904403558e-05
7.4970000000e+00,5.7762180963e+00,9.9998169489e-01,5.5743192410e-05
7.4980000000e+00,5.7772180780e+00,9.9998175055e-01,5.5582418354e-05
7.4990000000e+00,5.7782180598e+00,9.9998180605e-01,5.5422080291e-05
7.5000000000e+00,5.7792180416e+00,9.9998186139e-01,5.5262177124e-05
7.5010000000e+00,5.7802180235e+00,9.9998191658e-01,5.5102707756e-05
7.5020000000e+00,5.7812180055e+00,9.9998197160e-01,5.4943671095e-05
7.5030000000e+00,5.7822179875e+00,9.9998202646e-01,5.4785066052e-05
7.5040000000e+00,5.7832179695e+00,9.9998208117e-01,5.4626891539e-05
7.5050000000e+00,5.7842179516e+00,9.9998213572e-01,5.4469146470e-05
7.5060000000e+00,5.7852179338e+00,9.9998219011e-01,5.4311829764e-05
7.5070000000e+00,5.7862179160e+00,9.9998224434e-01,5.4154940339e-05
7.5080000000e+00,5.7872178983e+00,9.9998229842e-01,5.3998477119e-05
7.5090000000e+00,5.7882178806e+00,9.9998235234e-01,5.3842439028e-05
7.5100000000e+00,5.7892178630e+00,9.9998240610e-01,5.3686824993e-05
7.5110000000e+00,5.7902178454e+00,9.9998245971e-01,5.3531633945e-05
7.5120000000e+00,5.7912178279e+00,9.9998251317e-01,5.3376864816e-05
7.5130000000e+00,5.7922178104e+00,9.9998256647e-01,5.3222516539e-05
7.5140000000e+00,5.7932177930e+00,9.9998261961e-01,5.3068588054e-05
7.5150000000e+00,5.7942177757e+00,9.9998267260e-01,5.2915078298e-05
7.5160000000e+00,5.7952177584e+00,9.9998272544e-01,5.2761986214e-05
7.5170000000e+00,5.7962177411e+00,9.9998277813e-01,5.2609310747e-05
7.5180000000e+00,5.7972177239e+00,9.9998283066e-01,5.2457050843e-05
7.5190000000e+00,5.7982177068e+00,9.9998288304e-01,5.2305205452e-05
7.5200000000e+00,5.7992176897e+00,9.9998293527e-01,5.2153773526e-05
7.5210000000e+00,5.8002176727e+00,9.9998298735e-01,5.2002754018e-05
7.5220000000e+00,5.8012176557e+00,9.9998303928e-01,5.1852145885e-05
7.5230000000e+00,5.8022176387e+00,9.9998309105e-01,5.1701948087e-05
7.5240000000e+00,5.8032176219e+00,9.9998314268e-01,5.1552159584e-05
7.5250000000e+00,5.8042176050e+00,9.9998319416e-01,5.1402779341e-05
7.5260000000e+00,5.8052175882e+00,9.9998324549e-01,5.1253806323e-05
7.5270000000e+00,5.8062175715e+00,9.9998329667e-01,5.1105239500e-05
7.5280000000e+00,5.8072175548e+00,9.9998334770e-01,5.0957077841e-05
7.5290000000e+00,5.8082175382e+00,9.9998339858e-01,5.0809320321e-05
7.5300000000e+00,5.8092175216e+00,9.9998344931e-01,5.0661965915e-05
7.5310000000e+00,5.8102175051e+00,9.9998349990e-01,5.0515013601e-05
7.5320000000e+00,5.8112174886e+00,9.9998355035e-01,5.0368462359e-05
7.5330000000e+00,5.8122174722e+00,9.9998360064e-01,5.0222311173e-05
7.5340000000e+00,5.8132174558e+00,9.9998365079e-01,5.0076559027e-05
7.5350000000e+00,5.8142174395e+00,9.9998370079e-01,4.9931204908e-05
7.5360000000e+00,5.8152174232e+00,9.9998375065e-01,4.9786247808e-05
7.5370000000e+00,5.8162174070e+00,9.9998380037e-01,4.9641686717e-05
7.5380000000e+00,5.8172173908e+00,9.9998384994e-01,4.9497520631e-05
7.5390000000e+00,5.8182173747e+00,9.9998389936e-01,4.9353748545e-05
7.5400000000e+00,5.8192173586e+00,9.9998394864e-01,4.9210369460e-05
7.5410000000e+00,5.8202173426e+00,9.9998399778e-01,4.9067382377e-05
7.5420000000e+00,5.8212173266e+00,9.9998404678e-01,4.8924786299e-05
7.5430000000e+00,5.8222173107e+00,9.9998409563e-01,4.8782580232e-05
7.5440000000e+00,5.8232172948e+00,9.9998414434e-01,4.8640763185e-05
7.5450000000e+00,5.8242172790e+00,9.9998419291e-01,4.8499334169e-05
7.5460000000e+00,5.8252172632e+00,9.9998424134e-01,4.8358292197e-05
7.5470000000e+00,5.8262172475e+00,9.9998428963e-01,4.8217636283e-05
7.5480000000e+00,5.8272172318e+00,9.9998433778e-01,4.8077365445e-05
7.5490000000e+00,5.8282172161e+00,9.9998438579e-01,4.7937478704e-05
7.5500000000e+00,5.8292172006e+00,9.9998443365e-01,4.7797975081e-05
7.5510000000e+00,5.8302171850e+00,9.9998448138e-01,4.7658853601e-05
7.5520000000e+00,5.8312171695e+00,9.9998452897e-01,4.7520113290e-05
7.5530000000e+00,5.8322171541e+00,9.9998457642e-01,4.7381753177e-05
7.5540000000e+00,5.8332171387e+00,9.9998462373e-01,4.7243772294e-05
7.5550000000e+00,5.8342171233e+00,9.9998467091e-01,4.7106169673e-05
7.5560000000e+00,5.8352171080e+00,9.9998471795e-01,4.6968944351e-05
7.5570000000e+00,5.8362170928e+00,9.9998476485e-01,4.6832095365e-05
7.5580000000e+00,5.8372170775e+00,9.9998481161e-01,4.6695621756e-05
7.5590000000e+00,5.8382170624e+00,9.9998485824e-01,4.6559522565e-05
7.5600000000e+00,5.8392170473e+00,9.9998490473e-01,4.6423796839e-05
7.5610000000e+00,5.8402170322e+00,9.9998495109e-01,4.6288443622e-05
7.5620000000e+00,5.8412170172e+00,9.9998499731e-01,4.6153461965e-05
7.5630000000e+00,5.8422170022e+00,9.9998504339e-01,4.6018850919e-05
7.5640000000e+00,5.8432169873e+00,9.9998508935e-01,4.5884609537e-05
7.5650000000e+00,5.8442169724e+00,9.9998513516e-01,4.5750736875e-05
7.5660000000e+00,5.8452169575e+00,9.9998518085e-01,4.5617231990e-05
7.5670000000e+00,5.8462169427e+00,9.9998522640e-01,4.5484093944e-05
7.5680000000e+00,5.8472169280e+00,9.9998527182e-01,4.5351321797e-05
7.5690000000e+00,5.8482169133e+00,9.9998531710e-01,4.5218914616e-05
7.5700000000e+00,5.8492168986e+00,9.9998536225e-01,4.5086871465e-05
7.5710000000e+00,5.8502168840e+00,9.9998540727e-01,4.4955191415e-05
7.5720000000e+00,5.8512168694e+00,9.9998545216e-01,4.4823873536e-05
7.5730000000e+00,5.8522168549e+00,9.9998549692e-01,4.4692916902e-05
7.5740000000e+00,5.8532168404e+00,9.9998554155e-01,4.4562320587e-05
7.5750000000e+00,5.8542168260e+00,9.9998558605e-01,4.4432083669e-05
7.5760000000e+00,5.8552168116e+00,9.9998563041e-01,4.4302205229e-05
7.5770000000e+00,5.8562167972e+00,9.9998567465e-01,4.4172684347e-05
7.5780000000e+00,5.8572167829e+00,9.9998571876e-01,4.4043520107e-05
7.5790000000e+00,5.8582167687e+00,9.9998576274e-01,4.3914711597e-05
7.5800000000e+00,5.8592167545e+00,9.9998580659e-01,4.3786257904e-05
7.5810000000e+00,5.8602167403e+00,9.9998585031e-01,4.3658158118e-05
7.5820000000e+00,5.8612167262e+00,9.9998589391e-01,4.3530411333e-05
7.5830000000e+00,5.8622167121e+00,9.9998593737e-01,4.3403016642e-05
7.5840000000e+00,5.8632166980e+00,9.9998598071e-01,4.3275973143e-05
7.5850000000e+00,5.8642166840e+00,9.9998602392e-01,4.3149279934e-05
7.5860000000e+00,5.8652166701e+00,9.9998606701e-01,4.3022936116e-05
7.5870000000e+00,5.8662166562e+00,9.9998610997e-01,4.2896940793e-05
7.5880000000e+00,5.8672166423e+00,9.9998615280e-01,4.2771293070e-05
7.5890000000e+00,5.8682166285e+00,9.9998619551e-01,4.2645992053e-05
7.5900000000e+00,5.8692166147e+00,9.9998623810e-01,4.2521036853e-05
7.5910000000e+00,5.8702166010e+00,9.9998628055e-01,4.2396426581e-05
7.5920000000e+00,5.8712165873e+00,9.9998632289e-01,4.2272160351e-05
7.5930000000e+00,5.8722165736e+00,9.9998636510e-01,4.2148237278e-05
7.5940000000e+00,5.8732165600e+00,9.9998640719e-01,4.2024656480e-05
7.5950000000e+00,5.8742165464e+00,9.9998644915e-01,4.1901417077e-05
7.5960000000e+00,5.8752165329e+00,9.9998649099e-01,4.1778518190e-05
7.5970000000e+00,5.8762165194e+00,9.9998653271e-01,4.1655958944e-05
7.5980000000e+00,5.8772165060e+00,9.9998657430e-01,4.1533738465e-05
7.5990000000e+00,5.8782164925e+00,9.9998661577e-01,4.1411855881e-05
7.6000000000e+00,5.8792164792e+00,9.9998665712e-01,4.1290310321e-05
7.6010000000e+00,5.8802164659e+00,9.9998669835e-01,4.1169100919e-05
7.6020000000e+00,5.8812164526e+00,9.9998673946e-01,4.1048226808e-05
7.6030000000e+00,5.8822164393e+00,9.9998678045e-01,4.0927687124e-05
7.6040000000e+00,5.8832164261e+00,9.9998682132e-01,4.0807481007e-05
7.6050000000e+00,5.8842164130e+00,9.9998686207e-01,4.0687607596e-05
7.6060000000e+00,5.8852163999e+00,9.9998690269e-01,4.0568066033e-05
7.6070000000e+00,5.8862163868e+00,9.9998694320e-01,4.0448855463e-05
7.6080000000e+00,5.8872163738e+00,9.9998698359e-01,4.0329975033e-05
7.6090000000e+00,5.8882163608e+00,9.9998702386e-01,4.0211423890e-05
7.6100000000e+00,5.8892163478e+00,9.9998706401e-01,4.0093201186e-05
7.6110000000e+00,5.8902163349e+00,9.9998710405e-01,3.9975306072e-05
7.6120000000e+00,5.8912163220e+00,9.9998714397e-01,3.9857737704e-05
7.6130000000e+00,5.8922163092e+00,9.9998718376e-01,3.9740495236e-05
7.6140000000e+00,5.8932162964e+00,9.9998722345e-01,3.9623577829e-05
7.6150000000e+00,5.8942162836e+00,9.9998726301e-01,3.9506984642e-05
7.6160000000e+00,5.8952162709e+00,9.9998730246e-01,3.9390714838e-05
7.6170000000e+00,5.8962162582e+00,9.9998734179e-01,3.9274767581e-05
7.6180000000e+00,5.8972162456e+00,9.9998738101e-01,3.9159142037e-05
7.6190000000e+00,5.8982162330e+00,9.9998742011e-01,3.9043837376e-05
7.6200000000e+00,5.8992162204e+00,9.9998745910e-01,3.8928852766e-05
7.6210000000e+00,5.9002162079e+00,9.9998749797e-01,3.8814187380e-05
7.6220000000e+00,5.9012161954e+00,9.9998753673e-01,3.8699840393e-05
7.6230000000e+00,5.9022161830e+00,9.9998757537e-01,3.8585810981e-05
7.6240000000e+00,5.9032161706e+00,9.9998761390e-01,3.8472098322e-05
7.6250000000e+00,5.9042161582e+00,9.9998765231e-01,3.8358701595e-05
7.6260000000e+00,5.9052161459e+00,9.9998769062e-01,3.8245619984e-05
7.6270000000e+00,5.9062161336e+00,9.9998772880e-01,3.8132852671e-05
7.6280000000e+00,5.9072161213e+00,9.9998776688e-01,3.8020398843e-05
7.6290000000e+00,5.9082161091e+00,9.9998780485e-01,3.7908257687e-05
7.6300000000e+00,5.9092160969e+00,9.9998784270e-01,3.7796428394e-05
7.6310000000e+00,5.9102160848e+00,9.9998788044e-01,3.7684910155e-05
7.6320000000e+00,5.9112160727e+00,9.9998791807e-01,3.7573702164e-05
7.6330000000e+00,5.9122160606e+00,9.9998795559e-01,3.7462803615e-05
7.6340000000e+00,5.9132160486e+00,9.9998799299e-01,3.7352213707e-05
7.6350000000e+00,5.9142160366e+00,9.9998803029e-01,3.7241931639e-05
7.6360000000e+00,5.9152160247e+00,9.9998806748e-01,3.7131956612e-05
7.6370000000e+00,5.9162160128e+00,9.9998810455e-01,3.7022287829e-05
7.6380000000e+00,5.9172160009e+00,9.9998814152e-01,3.6912924495e-05
7.6390000000e+00,5.9182159890e+00,9.9998817838e-01,3.6803865818e-05
7.6400000000e+00,5.9192159772e+00,9.9998821513e-01,3.6695111005e-05
7.6410000000e+00,5.9202159655e+00,9.9998825177e-01,3.6586659267e-05
7.6420000000e+00,5.9212159537e+00,9.9998828830e-01,3.6478509818e-05
7.6430000000e+00,5.9222159421e+00,9.9998832473e-01,3.6370661872e-05
7.6440000000e+00,5.9232159304e+00,9.9998836104e-01,3.6263114644e-05
7.6450000000e+00,5.9242159188e+00,9.9998839725e-01,3.6155867353e-05
7.6460000000e+00,5.9252159072e+00,9.9998843336e-01,3.6048919219e-05
7.6470000000e+00,5.9262158956e+00,9.9998846935e-01,3.5942269464e-05
7.6480000000e+00,5.9272158841e+00,9.9998850524e-01,3.5835917312e-05
7.6490000000e+00,5.9282158727e+00,9.9998854102e-01,3.5729861988e-05
7.6500000000e+00,5.9292158612e+00,9.9998857670e-01,3.5624102720e-05
7.6510000000e+00,5.9302158498e+00,9.9998861227e-01,3.5518638737e-05
7.6520000000e+00,5.9312158384e+00,9.9998864774e-01,3.5413469270e-05
7.6530000000e+00,5.9322158271e+00,9.9998868310e-01,3.5308593551e-05
7.6540000000e+00,5.9332158158e+00,9.9998871836e-01,3.5204010817e-05
7.6550000000e+00,5.9342158045e+00,9.9998875351e-01,3.5099720304e-05
7.6560000000e+00,5.9352157933e+00,9.9998878856e-01,3.4995721249e-05
7.6570000000e+00,5.9362157821e+00,9.9998882350e-01,3.4892012893e-05
7.6580000000e+00,5.9372157710e+00,9.9998885834e-01,3.4788594479e-05
7.6590000000e+00,5.9382157598e+00,9.9998889308e-01,3.4685465250e-05
7.6600000000e+00,5.9392157487e+00,9.9998892771e-01,3.4582624451e-05
7.6610000000e+00,5.9402157377e+00,9.9998896224e-01,3.4480071331e-05
7.6620000000e+00,5.9412157267e+00,9.9998899667e-01,3.4377805139e-05
7.6630000000e+00,5.9422157157e+00,9.9998903100e-01,3.4275825125e-05
7.6640000000e+00,5.9432157047e+00,9.9998906522e-01,3.4174130544e-05
7.6650000000e+00,5.9442156938e+00,9.9998909935e-01,3.4072720648e-05
7.6660000000e+00,5.9452156829e+00,9.9998913337e-01,3.3971594695e-05
7.6670000000e+00,5.9462156721e+00,9.9998916729e-01,3.3870751943e-05
7.6680000000e+00,5.9472156613e+00,9.9998920111e-01,3.3770191653e-05
7.6690000000e+00,5.9482156505e+00,9.9998923483e-01,3.3669913085e-05
7.6700000000e+00,5.9492156397e+00,9.9998926845e-01,3.3569915504e-05
7.6710000000e+00,5.9502156290e+00,9.9998930197e-01,3.3470198174e-05
7.6720000000e+00,5.9512156183e+00,9.9998933539e-01,3.3370760363e-05
7.6730000000e+00,5.9522156077e+00,9.9998936871e-01,3.3271601340e-05
7.6740000000e+00,5.9532155971e+00,9.9998940193e-01,3.3172720376e-05
7.6750000000e+00,5.9542155865e+00,9.9998943506e-01,3.3074116742e-05
7.6760000000e+00,5.9552155759e+00,9.9998946808e-01,3.2975789713e-05
7.6770000000e+00,5.9562155654e+00,9.9998950101e-01,3.2877738564e-05
7.6780000000e+00,5.9572155549e+00,9.9998953384e-01,3.2779962574e-05
7.6790000000e+00,5.9582155445e+00,9.9998956657e-01,3.2682461021e-05
7.6800000000e+00,5.9592155341e+00,9.9998959920e-01,3.2585233187e-05
7.6810000000e+00,5.9602155237e+00,9.9998963174e-01,3.2488278355e-05
7.6820000000e+00,5.9612155133e+00,9.9998966418e-01,3.2391595808e-05
7.6830000000e+00,5.9622155030e+00,9.9998969652e-01,3.2295184834e-05
7.6840000000e+00,5.9632154927e+00,9.9998972877e-01,3.2199044719e-05
7.6850000000e+00,5.9642154825e+00,9.9998976092e-01,3.2103174755e-05
7.6860000000e+00,5.9652154723e+00,9.9998979298e-01,3.2007574232e-05
7.6870000000e+00,5.9662154621e+00,9.9998982494e-01,3.1912242442e-05
7.6880000000e+00,5.9672154519e+00,9.9998985680e-01,3.1817178682e-05
7.6890000000e+00,5.9682154418e+00,9.9998988857e-01,3.1722382248e-05
7.6900000000e+00,5.9692154317e+00,9.9998992025e-01,3.1627852437e-05
7.6910000000e+00,5.9702154216e+00,9.9998995183e-01,3.1533588550e-05
7.6920000000e+00,5.9712154116e+00,9.9998998331e-01,3.1439589888e-05
7.6930000000e+00,5.9722154016e+00,9.9999001471e-01,3.1345855754e-05
7.6940000000e+00,5.9732153916e+00,9.9999004600e-01,3.1252385454e-05
7.6950000000e+00,5.9742153817e+00,9.9999007721e-01,3.1159178294e-05
7.6960000000e+00,5.9752153718e+00,9.9999010832e-01,3.1066233582e-05
7.6970000000e+00,5.9762153619e+00,9.9999013934e-01,3.0973550628e-05
7.6980000000e+00,5.9772153520e+00,9.9999017027e-01,3.0881128743e-05
7.6990000000e+00,5.9782153422e+00,9.9999020111e-01,3.0788967242e-05
7.7000000000e+00,5.9792153324e+00,9.9999023185e-01,3.0697065439e-05
7.7010000000e+00,5.9802153227e+00,9.9999026250e-01,3.0605422650e-05
7.7020000000e+00,5.9812153130e+00,9.9999029306e-01,3.0514038194e-05
7.7030000000e+00,5.9822153033e+00,9.9999032353e-01,3.0422911391e-05
7.7040000000e+00,5.9832152936e+00,9.9999035390e-01,3.0332041562e-05
7.7050000000e+00,5.9842152840e+00,9.9999038419e-01,3.0241428031e-05
7.7060000000e+00,5.9852152744e+00,9.9999041439e-01,3.0151070122e-05
7.7070000000e+00,5.9862152648e+00,9.9999044449e-01,3.0060967161e-05
7.7080000000e+00,5.9872152553e+00,9.9999047451e-01,2.9971118478e-05
7.7090000000e+00,5.9882152458e+00,9.9999050444e-01,2.9881523400e-05
7.7100000000e+00,5.9892152363e+00,9.9999053427e-01,2.9792181261e-05
7.7110000000e+00,5.9902152268e+00,9.9999056402e-01,2.9703091392e-05
7.7120000000e+00,5.9912152174e+00,9.9999059368e-01,2.9614253129e-05
7.7130000000e+00,5.9922152080e+00,9.9999062325e-01,2.9525665807e-05
